id,price_doc
30611,7061625.832726347
30612,7388212.391425658
30613,8603424.051069465
30614,13970540.542239629
30615,7831855.394360006
30616,6541258.631091169
30617,7910678.217829825
30618,5145603.204659565
30619,5953002.035616659
30620,3249450.281213478
30621,8065328.449063263
30622,8021292.90050012
30623,6714212.253178931
30624,7964421.071203539
30625,8716075.126265123
30626,6708171.181133164
30627,8871357.095608756
30628,5112747.133859131
30629,5073035.061162818
30630,6616201.201388275
30631,6803924.587546792
30632,3648817.129648937
30633,6868306.89506768
30634,12321748.51948923
30635,7885413.387756952
30636,5095648.09393685
30637,7893653.109165266
30638,5654239.882097357
30639,7070706.169646258
30640,5906418.973879529
30641,10581079.927157035
30642,5190538.703844073
30643,9502735.508827323
30644,7978796.897051183
30645,7590939.686328607
30646,5964293.522372628
30647,5242056.689465861
30648,16913329.415698003
30649,3807676.2643800774
30650,5058278.146777569
30651,3435492.308919317
30652,5283473.677456442
30653,6859790.122565443
30654,4364908.878399305
30655,8070651.349407565
30656,4429663.262440413
30657,6220495.937332995
30658,8488780.600318704
30659,4999500.917193123
30660,8703972.103380486
30661,4970380.395741991
30662,7316551.787512574
30663,18682553.235894106
30664,9591937.329101942
30665,8203201.777742973
30666,3211739.059381213
30667,4683451.136342551
30668,8628537.603324117
30669,4710256.656166859
30670,2997649.2351889415
30671,8718237.188447323
30672,8392246.417477379
30673,10028750.637666086
30674,11215622.537173992
30675,2588029.9609458335
30676,8903918.889941541
30677,4706006.843019856
30678,15351010.821332823
30679,6928361.9124694355
30680,8317183.550940419
30681,2630197.285272728
30682,7228203.765300102
30683,8389409.680565521
30684,5139587.260784605
30685,8061970.867426597
30686,7525612.219593886
30687,4683405.345620375
30688,4304938.882837501
30689,9446800.777783776
30690,17531424.510623842
30691,4710524.398777155
30692,6429559.117437075
30693,9047788.520353891
30694,4879772.846509968
30695,5727858.942773642
30696,6489703.8403056
30697,9094898.671791933
30698,7996670.980234946
30699,5075453.635927417
30700,4585805.043909293
30701,7984290.044656726
30702,6620027.269427974
30703,3293366.5419765734
30704,8571611.106400976
30705,8032449.536015407
30706,15368091.678383403
30707,5162673.560024707
30708,12874874.475663502
30709,4729600.088372508
30710,7703938.133753241
30711,4416260.747556943
30712,4536015.724624871
30713,4789600.708140852
30714,6596904.030586794
30715,5035961.764395311
30716,8389409.680565521
30717,6176131.38200486
30718,10510449.30533713
30719,13279232.634454668
30720,7523674.6576982895
30721,2594309.3693043645
30722,5637456.008424475
30723,7279635.996731911
30724,10063419.985220013
30725,7290735.016551779
30726,11243707.944524126
30727,7701392.942971262
30728,10386373.55931451
30729,4218628.682302682
30730,6077316.7581102345
30731,8004599.472080972
30732,5733975.239334726
30733,10761891.170626905
30734,5218848.391833696
30735,5730660.671032446
30736,11080146.737056136
30737,6775464.541962028
30738,5736885.185516961
30739,4218628.682302682
30740,7292915.237366629
30741,10547701.36197876
30742,5258657.535008982
30743,4621538.589705988
30744,8456542.691024657
30745,8875101.911826478
30746,5730660.671032446
30747,11772394.91365215
30748,14343053.562654164
30749,5237990.083443111
30750,5957921.507157404
30751,5505678.49537437
30752,7148768.2420717105
30753,9228669.895827584
30754,5295822.010917656
30755,4647908.090826629
30756,14353524.802057143
30757,5713090.983066292
30758,9023170.588137422
30759,6308182.61283756
30760,4647908.090826629
30761,8439398.909158157
30762,7991070.555105176
30763,8571611.106400976
30764,7405098.580589484
30765,4886245.4276699675
30766,3535370.1266841628
30767,9303094.015249386
30768,4815684.291784761
30769,7525132.428430024
30770,8203201.777742973
30771,2632347.8401647657
30772,9143625.220779294
30773,10581079.927157035
30774,6466215.511040411
30775,10334523.434385529
30776,5524792.94416985
30777,7405098.580589484
30778,9504361.76613487
30779,6795390.0552318785
30780,7426279.204464762
30781,5116866.994563288
30782,6273482.686650177
30783,6697368.858331659
30784,3123905.3737563654
30785,5265917.688666605
30786,4902817.176649596
30787,7929556.352030213
30788,6197629.403667967
30789,7999853.444105536
30790,6548200.350485245
30791,8677053.866626533
30792,5309964.466362085
30793,9834706.072424456
30794,11191825.295618905
30795,8727948.999352366
30796,12150592.598350735
30797,11327289.80389029
30798,3115788.7754505295
30799,9611260.759437384
30800,15727130.48552603
30801,8004599.472080972
30802,15665662.361606598
30803,3005492.235310531
30804,3124002.205895816
30805,11241632.279868532
30806,5218848.391833696
30807,6833037.00067321
30808,7861398.820057531
30809,4629371.004561146
30810,11276292.736053659
30811,4642305.216774889
30812,5653570.82872557
30813,4790217.720741688
30814,3924001.4053370147
30815,5589292.121602657
30816,9805751.104764337
30817,2187250.8662713543
30818,7507686.920093983
30819,7858636.6171289
30820,5898704.058709011
30821,18492639.037470892
30822,7702662.571455661
30823,5727858.942773642
30824,4019514.0023677275
30825,6845030.073253476
30826,9830811.294461815
30827,7623881.783716176
30828,6182392.644200356
30829,6901849.009754535
30830,8055935.71815205
30831,5120126.407183788
30832,5758915.093500607
30833,5521498.495729263
30834,4504194.991239967
30835,8766643.815748375
30836,7780460.25841759
30837,5849818.208996228
30838,5034319.483378169
30839,5476384.090974515
30840,10847886.02537094
30841,8826100.725711334
30842,6648547.950367465
30843,4997209.282566544
30844,14353524.802057143
30845,9787170.090544323
30846,4902817.176649596
30847,6968008.256289911
30848,9510915.471105993
30849,4594145.365330822
30850,4829155.439954933
30851,5354538.807891053
30852,10612510.958531385
30853,3370881.6379131186
30854,6330146.444651671
30855,6708475.295849969
30856,8246710.534292463
30857,2210210.5939225284
30858,5463540.296113228
30859,7801847.231460039
30860,5397504.862536461
30861,6819337.493459005
30862,7207401.157151731
30863,7737323.600668866
30864,6982738.9323875345
30865,8137030.71832657
30866,10650638.837384224
30867,5382727.064631791
30868,8394664.923532972
30869,4997084.980711721
30870,7976787.750646071
30871,7610941.677157776
30872,5007687.561296547
30873,3436719.269990145
30874,5201319.7345176665
30875,5819376.285968943
30876,4648492.31389873
30877,9337574.667088691
30878,6395055.670221261
30879,12849138.286092069
30880,8004599.472080972
30881,2187250.8662713543
30882,9435450.868436545
30883,2577840.712789257
30884,6395055.670221261
30885,5822210.600137121
30886,9485304.746258283
30887,6451459.46574249
30888,6189858.880535093
30889,6000753.745374367
30890,8580521.99233944
30891,3535370.1266841628
30892,3535370.1266841628
30893,5354269.490190964
30894,5745210.770753442
30895,4154207.4755170206
30896,5198204.400802385
30897,9235010.595939176
30898,5582735.113922448
30899,4976553.543631896
30900,3020441.1227045204
30901,6001613.692814971
30902,2187250.8662713543
30903,5350322.0923136575
30904,7449029.309433662
30905,6426094.248617204
30906,7431992.0196960075
30907,11388971.527516847
30908,3766229.562038631
30909,11860595.459772099
30910,9771810.73027922
30911,4394955.820222226
30912,5436164.382617369
30913,11526054.71256104
30914,5735116.355595651
30915,7943319.933558525
30916,6403658.008704702
30917,7352856.276824354
30918,5693717.740115264
30919,5499563.667009897
30920,5743892.27537458
30921,6286243.381524734
30922,6117966.851222383
30923,3286057.8043493903
30924,8317183.550940419
30925,15305833.280185722
30926,5431369.241999326
30927,9185091.819577783
30928,4107445.3675121004
30929,7623881.783716176
30930,11199400.706361823
30931,9043590.187705748
30932,4601276.3305268865
30933,4172801.117255948
30934,10711741.743272241
30935,5546667.605110765
30936,5218848.391833696
30937,9919212.347390845
30938,0.0
30939,14771189.168049306
30940,5436842.842586168
30941,6289354.306058268
30942,3124002.205895816
30943,7319701.744557011
30944,5252306.0974043235
30945,4557677.113773462
30946,13715321.835572368
30947,6201213.338339159
30948,7918033.38039408
30949,6158081.058963908
30950,6826548.423774715
30951,13651666.917754864
30952,10817809.786304193
30953,8978923.18426423
30954,4399143.457837731
30955,5683086.254499224
30956,5932122.170339832
30957,5734863.357709174
30958,20100232.596842207
30959,9289131.563754138
30960,8107289.650953015
30961,7257080.159304564
30962,10105171.205653789
30963,3372061.934403672
30964,3414351.1999331717
30965,7249319.461003347
30966,12089071.177637832
30967,12701302.388727987
30968,4365409.542556503
30969,2973275.4765405497
30970,10105892.049853213
30971,11254344.86038412
30972,2973275.4765405497
30973,5712196.633497703
30974,4623361.68734319
30975,8098469.35637985
30976,5348262.27843
30977,5906519.978170769
30978,8441378.543541536
30979,3041039.9674035106
30980,11226214.034086991
30981,7528441.090921176
30982,7667640.638180914
30983,3402498.736718551
30984,6426094.248617204
30985,3953660.1368226684
30986,8500645.919577766
30987,9087180.507462878
30988,6371859.759144226
30989,8959223.281666897
30990,11790475.687565941
30991,8727889.254678253
30992,3211739.059381213
30993,8106557.358357818
30994,4979546.366720294
30995,6717820.035213195
30996,5730660.671032446
30997,8997791.876618193
30998,6942823.73799526
30999,8295019.922462769
31000,8945561.75645472
31001,8741664.473781165
31002,8541513.669150181
31003,9610766.88264948
31004,3641822.120974622
31005,2705392.199044757
31006,6524062.096739584
31007,5716016.089502994
31008,7467504.500470591
31009,5754244.450427678
31010,6234913.476226465
31011,4074739.135478436
31012,7094532.204786977
31013,7717952.099863579
31014,10376399.83354158
31015,7649935.440737211
31016,4547151.735005653
31017,7456947.874524599
31018,5809996.413625181
31019,4851287.691570435
31020,6773372.0422744565
31021,10502898.221798183
31022,14671093.99512777
31023,8007635.921980283
31024,4508359.463166545
31025,6367774.775255719
31026,7173959.001467318
31027,5246613.857243055
31028,6159499.015045588
31029,9598547.478011373
31030,5207991.535711763
31031,8804838.914064664
31032,9424865.572073305
31033,13358726.053399716
31034,6279571.876200006
31035,8488692.71389092
31036,6387064.515381717
31037,17878123.635340016
31038,4509160.67700029
31039,6862271.562608002
31040,8258408.659489422
31041,4650071.948156548
31042,6387179.388180678
31043,6360387.068628159
31044,7278766.153400155
31045,5561834.045881652
31046,12620835.398852427
31047,10504235.345984496
31048,6300428.092496821
31049,6447092.810963293
31050,8981616.153667036
31051,6208514.2658608565
31052,3402498.736718551
31053,14342689.556576516
31054,7704426.991877936
31055,7176215.346132849
31056,11076932.146577425
31057,7623881.783716176
31058,7246353.596167891
31059,3115788.7754505295
31060,7481439.8213371625
31061,8004599.472080972
31062,6245895.489341846
31063,2946678.259345278
31064,4803492.662174744
31065,9072443.807600876
31066,5002874.670050608
31067,10024393.19651561
31068,4477252.965753238
31069,5343788.975387362
31070,4381708.097373433
31071,3020441.1227045204
31072,8294044.411003255
31073,2187250.8662713543
31074,5727858.942773642
31075,8056215.1520217955
31076,6827520.608202971
31077,5758474.590045951
31078,4403959.746385801
31079,5347218.949597361
31080,5112747.133859131
31081,3236251.353572185
31082,12295256.331914417
31083,4629371.004561146
31084,7456947.874524599
31085,10742748.258575268
31086,3293366.5419765734
31087,5360948.003198905
31088,5526736.556726955
31089,5411738.591802494
31090,16325950.584788227
31091,4760822.582860537
31092,7433404.894715415
31093,8203201.777742973
31094,7490874.990296478
31095,4640812.607039483
31096,16147624.601401044
31097,12041822.048755744
31098,9473072.743236383
31099,10398592.480023151
31100,5520558.319678288
31101,5572655.602076643
31102,6014051.515658947
31103,10965714.493549997
31104,5123789.013058771
31105,7795389.521383774
31106,5392297.48425034
31107,13505673.160730287
31108,6751223.895351679
31109,5194672.60574404
31110,7432228.710299656
31111,11236393.265462227
31112,5031125.935831332
31113,3158817.4081977187
31114,4605999.395244553
31115,5251889.564502272
31116,6611898.721276064
31117,6763454.057142265
31118,3436719.269990145
31119,2898576.598758793
31120,5371955.49809005
31121,8226827.746833632
31122,8472755.629064322
31123,4516132.662328444
31124,6496266.571423154
31125,9041158.47642191
31126,14236247.956535127
31127,6541258.631091169
31128,5446380.173206554
31129,5299294.009486939
31130,9642175.903742537
31131,9910665.638931856
31132,8078311.743575013
31133,8728676.707088318
31134,6836866.294301636
31135,10022242.295059014
31136,9695165.122300018
31137,4407781.980565572
31138,5626319.478250322
31139,3405976.350410606
31140,9033301.781662576
31141,7474001.339138406
31142,7456947.874524599
31143,4422240.12070365
31144,3319590.4921823856
31145,5566624.406086427
31146,5035677.42709154
31147,11840582.813902391
31148,7344487.362186581
31149,2187250.8662713543
31150,9510915.471105993
31151,4889957.809034657
31152,10581079.927157035
31153,5248573.316735957
31154,12189236.345893737
31155,6495403.85983118
31156,7853398.677053236
31157,6623351.817808698
31158,9536120.620359773
31159,8482146.309715787
31160,5802405.631986026
31161,3673717.5609687637
31162,5286102.790955244
31163,5831458.096586751
31164,7601758.327947325
31165,10121682.506181108
31166,5730660.671032446
31167,5545789.693136088
31168,10356817.97239882
31169,7107121.8942841
31170,5304779.630253912
31171,11354634.9191812
31172,5156251.612591359
31173,9490716.161349017
31174,9030832.743376568
31175,14081822.09280512
31176,4475733.929600736
31177,10423033.410709979
31178,4660911.27670703
31179,4048884.3240558985
31180,4477252.965753238
31181,7492789.812912505
31182,5595547.86280282
31183,9088231.814292962
31184,5544185.966787715
31185,3678449.6423062636
31186,9321435.969869344
31187,3158817.4081977187
31188,5048086.294024255
31189,4930392.358253862
31190,7725460.938499916
31191,13833811.188364798
31192,5373963.002468782
31193,7053157.841220238
31194,10987737.426291628
31195,8188620.695267933
31196,5014219.235308233
31197,12685955.41285269
31198,6822370.600471403
31199,5112747.133859131
31200,9568817.026735036
31201,3511189.8809282933
31202,4047337.83293037
31203,8004599.472080972
31204,2920209.626097731
31205,10208408.337794457
31206,6260281.038108256
31207,4440606.35606952
31208,5978841.181694205
31209,5287396.467103941
31210,6999020.239211266
31211,8273904.742380657
31212,6492347.810152933
31213,9912610.298942138
31214,5436842.842586168
31215,5007687.561296547
31216,6395055.670221261
31217,7685588.25947959
31218,9136858.916908393
31219,4166457.823812909
31220,5810871.391219636
31221,3368869.7802934125
31222,7322982.1280652825
31223,7849707.928320922
31224,7281126.103131211
31225,10348168.8508911
31226,7741948.551903315
31227,7639595.032408904
31228,13168343.586604618
31229,5889840.210305075
31230,8257094.556450077
31231,3641822.120974622
31232,5684951.622219252
31233,4901260.951045726
31234,5472373.605617303
31235,5218944.131809821
31236,6130214.891647982
31237,11777896.641904976
31238,5067428.666113402
31239,13363196.39482051
31240,6665501.02653731
31241,5067428.666113402
31242,7555593.97610211
31243,4185688.382111915
31244,7685588.25947959
31245,7677905.569498772
31246,8976793.717008745
31247,5242906.112670286
31248,7524808.980030092
31249,7984290.044656726
31250,6541258.631091169
31251,7457422.358026289
31252,7929556.352030213
31253,8428420.31239067
31254,9387236.555361975
31255,12141866.399611
31256,6328473.728732068
31257,5248573.316735957
31258,9038153.627912352
31259,8203807.623561157
31260,8006019.714785156
31261,15368091.678383403
31262,6426094.248617204
31263,6546057.73025979
31264,3355589.2180574476
31265,7761206.74535139
31266,8499312.027084522
31267,3811870.4190341327
31268,4074739.135478436
31269,8720783.371605769
31270,4042601.2156491014
31271,5171246.262764276
31272,10391433.242708078
31273,7668878.101987867
31274,5013265.354605379
31275,4929371.520294297
31276,6622790.341079934
31277,5005981.624554291
31278,10726067.448016427
31279,12673422.213014312
31280,8512126.584962932
31281,8172605.742488506
31282,10502898.221798183
31283,8659711.369339466
31284,4337120.641331041
31285,4908706.429974845
31286,8294462.348279405
31287,8500645.919577766
31288,5151902.5634903675
31289,9909787.3322151
31290,6999020.239211266
31291,7008449.901410526
31292,3651076.1557108993
31293,8422653.26117978
31294,3372061.934403672
31295,14026812.682213938
31296,7570930.687339617
31297,7006063.034434562
31298,3409517.2024991247
31299,7897772.969869424
31300,7333280.840944789
31301,8252936.291349851
31302,7631015.961654115
31303,7697697.696727439
31304,7331287.279936579
31305,13367359.377476359
31306,2498641.2832040153
31307,7344487.362186581
31308,8343745.26219774
31309,8820870.232607314
31310,23670428.45109323
31311,6462510.73681331
31312,5220776.385939139
31313,12261679.403035278
31314,5147079.306393774
31315,8389409.680565521
31316,10692353.4689731
31317,13910939.421996254
31318,8465319.363512123
31319,5436842.842586168
31320,6194651.288993012
31321,8130738.991833682
31322,14353524.802057143
31323,8628667.859496802
31324,7304355.274880532
31325,5522529.752241789
31326,5159611.644205713
31327,7791284.0462390315
31328,12462159.972540153
31329,5247373.148403165
31330,8724079.12764362
31331,9433656.090327688
31332,4964077.844645157
31333,4613923.418657022
31334,4074739.135478436
31335,5216436.267639025
31336,8304417.336367487
31337,6041568.339729203
31338,3858058.60430456
31339,4773225.806563927
31340,6698497.810602683
31341,7978796.897051183
31342,5041981.1516456315
31343,2699587.514151905
31344,3519936.0677087493
31345,4813436.050587
31346,3403825.6841931525
31347,8473344.275208538
31348,11068745.859481983
31349,10335642.906418791
31350,3150460.748387672
31351,5282243.815918134
31352,8433721.370544657
31353,5036327.542754103
31354,6935290.6325224545
31355,11758480.30200143
31356,4902817.176649596
31357,4679867.753156543
31358,3218024.263019924
31359,7994835.315034874
31360,11653567.635721568
31361,4980689.264471877
31362,8180670.071554887
31363,5166064.126364924
31364,4353175.008418832
31365,2936988.4262004397
31366,8723975.37813939
31367,8352271.060833017
31368,6529950.102071894
31369,4491752.1150494525
31370,9734382.057275487
31371,10074914.77585746
31372,5760540.148446919
31373,5198438.880994907
31374,6245895.489341846
31375,5178028.386894797
31376,5116866.994563288
31377,10732823.440959232
31378,6860029.595711181
31379,22629481.254167497
31380,5094205.510883352
31381,7816253.681749781
31382,5043650.572114089
31383,9493453.479303459
31384,20736436.78072464
31385,14500267.528128613
31386,7214175.55166003
31387,12980030.643194305
31388,5160237.432703945
31389,4508820.00993325
31390,8071315.028748835
31391,5215648.687073776
31392,10373391.88282856
31393,9157354.101527456
31394,5736251.357245122
31395,4003406.4873682945
31396,9910811.515454363
31397,6114053.434192377
31398,4354124.941014414
31399,12167647.868817283
31400,5747726.103354014
31401,9751776.593589697
31402,10721145.451866172
31403,4803492.662174744
31404,4799263.924205469
31405,6404121.508573729
31406,9366898.693707697
31407,2717998.197127098
31408,7929556.352030213
31409,3632219.182810965
31410,12361548.640586767
31411,8437235.902920648
31412,10132390.510863358
31413,8413593.948643675
31414,5814042.4479652485
31415,10834168.352760624
31416,5838194.0907699
31417,4966020.116607704
31418,8832020.580827925
31419,9735749.808906842
31420,8804838.914064664
31421,6356264.850758076
31422,7236152.939018686
31423,7685588.25947959
31424,18213358.689389363
31425,5522752.102835612
31426,4546282.558340749
31427,6977779.643913033
31428,8648591.055185227
31429,11957660.305403106
31430,4475733.929600736
31431,5876091.487817123
31432,5707436.903409515
31433,5630124.213921034
31434,3405976.350410606
31435,11519157.589661831
31436,7800269.599871036
31437,11076932.146577425
31438,7742798.879988003
31439,20653916.876887508
31440,6815309.755842102
31441,5844787.883562749
31442,10003577.704865912
31443,11596870.125532515
31444,7150309.051656848
31445,9842859.557052918
31446,9612171.269021207
31447,5685736.508788351
31448,10128786.166259676
31449,7698319.415782592
31450,6562386.402441557
31451,8663448.13683536
31452,9281572.699572721
31453,4997925.515950398
31454,6250727.873972929
31455,8226621.677915589
31456,4803492.662174744
31457,6116094.549914962
31458,13092656.692684636
31459,7485849.319946553
31460,4803492.662174744
31461,4594940.096708539
31462,2920209.626097731
31463,5880732.550355219
31464,6049306.806138831
31465,5630357.806071901
31466,24174111.5252653
31467,3041039.9674035106
31468,10659012.608105427
31469,5158875.122472616
31470,5204485.119517605
31471,11624181.635914374
31472,3236251.353572185
31473,8389219.207160192
31474,4363188.365993029
31475,5716617.676391791
31476,17699728.586195707
31477,7090511.549421015
31478,4765945.095647583
31479,6339978.069414614
31480,7412274.247824392
31481,8963505.344162198
31482,10289641.036515163
31483,9842364.146838345
31484,9574432.227245364
31485,3376442.483403117
31486,2172731.5506121875
31487,4476969.9234371595
31488,11003008.479855381
31489,8450954.700190831
31490,5984582.948272449
31491,6152763.227581637
31492,8757644.925554374
31493,9729985.514635758
31494,6227675.280141003
31495,5524004.093849299
31496,8182649.201160772
31497,4770888.888590942
31498,9537435.62204897
31499,11882877.465210384
31500,9719412.9407762
31501,7725897.048833051
31502,9215753.144217363
31503,5035043.366401865
31504,8932366.122344386
31505,10983471.75063321
31506,8125579.32342822
31507,6395085.771264329
31508,7519527.658023265
31509,5136342.548294004
31510,6520089.180640841
31511,4803492.662174744
31512,8326544.288074665
31513,17373122.601957798
31514,15362660.715436822
31515,2608359.510064977
31516,12614936.306924146
31517,5621653.167015975
31518,8516358.129570292
31519,5896621.051423344
31520,5380439.781529301
31521,4994858.768658402
31522,5144135.832108708
31523,7494281.911194008
31524,8075568.180020712
31525,10789468.858292537
31526,5758474.590045951
31527,11704048.309970036
31528,4607477.081767282
31529,5307040.88455908
31530,7046374.083235699
31531,8554573.559529401
31532,5758474.590045951
31533,13777240.204795247
31534,7869673.913299482
31535,8600426.8500599
31536,9603960.226810694
31537,4815266.86992371
31538,5100506.569264858
31539,3401160.5426890785
31540,7432228.710299656
31541,3249450.281213478
31542,4809997.553075101
31543,2936988.4262004397
31544,4803492.662174744
31545,7845852.78427496
31546,11063199.277563568
31547,7197870.152687245
31548,5450363.300065283
31549,6541258.631091169
31550,5408680.35209778
31551,5761355.393809343
31552,7093034.411654365
31553,6906887.332093224
31554,7466768.185968803
31555,5034375.262198102
31556,6114053.434192377
31557,6190961.653905021
31558,8500645.919577766
31559,3249450.281213478
31560,6114053.434192377
31561,9294068.012176039
31562,22674562.89745742
31563,2935434.2095786827
31564,9004018.552389532
31565,7347084.922413739
31566,6674267.257342102
31567,12493237.167419367
31568,8919639.344819026
31569,5504159.469725569
31570,8270629.583515529
31571,5258372.760937575
31572,2973275.4765405497
31573,4932086.909019581
31574,11122936.137295455
31575,6395055.670221261
31576,12337740.954289285
31577,4625947.546617302
31578,5451362.509065546
31579,5251889.564502272
31580,7284205.87208557
31581,6290193.223245539
31582,6841221.4020769205
31583,9991761.30095985
31584,4025947.9879421373
31585,5436842.842586168
31586,11086723.591461914
31587,11730137.623229638
31588,8858174.730274536
31589,3279988.9754433986
31590,8384034.105305827
31591,7781549.72787994
31592,8130738.991833682
31593,9250733.805839906
31594,7151935.206136319
31595,6339988.093330452
31596,3551580.4192699217
31597,5861131.7670444865
31598,3499710.6903413762
31599,11110291.438423615
31600,7580580.8025887525
31601,13242858.827247478
31602,5797054.428083529
31603,10792748.990480263
31604,3402291.9574909746
31605,4803492.662174744
31606,6882886.961870352
31607,7870217.766447527
31608,5797054.428083529
31609,5689951.494708914
31610,8307223.556132925
31611,8282094.343981267
31612,5595303.3408536585
31613,4491752.1150494525
31614,12904767.207968881
31615,7800269.599871036
31616,8702314.292325152
31617,5982039.483117538
31618,7546816.75362785
31619,9659040.88170082
31620,5299634.087229831
31621,7744407.833186395
31622,18538646.248964526
31623,7689066.924106896
31624,5048086.294024255
31625,9917158.580857432
31626,5610477.734378304
31627,7015258.611943908
31628,9326593.64787763
31629,10720883.233235765
31630,3293366.5419765734
31631,6357467.203086784
31632,11905411.513110239
31633,4778271.07844506
31634,8436623.318683924
31635,11194124.816353781
31636,5649060.800666746
31637,5299294.009486939
31638,6267561.1848577
31639,3124002.205895816
31640,11653510.404322408
31641,3841529.1888926732
31642,3435492.308919317
31643,9182530.462254392
31644,9799835.039857859
31645,8534741.645227596
31646,9297289.854362242
31647,5055168.869672988
31648,9875216.803635137
31649,5303157.6298743235
31650,6455157.93542364
31651,11562348.699045902
31652,6433533.835478319
31653,4768918.086101075
31654,6967145.334895133
31655,4641970.3674426
31656,15812820.599866124
31657,6915534.074002656
31658,5463540.296113228
31659,7016496.825457612
31660,5078731.975741997
31661,5288944.225366299
31662,8172605.742488506
31663,3402498.736718551
31664,3535370.1266841628
31665,3747518.6825316446
31666,5465524.295588742
31667,6356775.61133265
31668,7072564.626029059
31669,11343923.775759583
31670,8281844.362344297
31671,7157840.677862423
31672,7392387.474170683
31673,9410766.753439449
31674,8321748.38880668
31675,9097100.308906544
31676,7072719.551831313
31677,4426972.835042752
31678,6090120.872354344
31679,8405924.085493963
31680,4958835.109949244
31681,8004599.472080972
31682,4003674.7178587727
31683,5436842.842586168
31684,4625947.546617302
31685,2936988.4262004397
31686,12276977.053326719
31687,9017699.869998015
31688,8247961.129722789
31689,3772841.0290781516
31690,5533552.459224658
31691,3495298.700502288
31692,9162298.708562626
31693,5975145.596753495
31694,14353524.802057143
31695,8172605.742488506
31696,2699587.514151905
31697,4625947.546617302
31698,2717998.197127098
31699,5361101.669583095
31700,4920275.832854011
31701,9960447.064305412
31702,6857857.446798267
31703,8014595.663788446
31704,5516033.011403821
31705,12210816.41751273
31706,6776954.024263406
31707,10812352.692024635
31708,7862146.530912775
31709,4955455.373712152
31710,10351948.104254369
31711,6627157.315691274
31712,8654762.84297267
31713,7143578.937168045
31714,5365739.946862988
31715,4929317.808592078
31716,5609888.326340985
31717,9228669.895827584
31718,4627801.310362543
31719,6085854.688937941
31720,8459216.4725619
31721,4256731.822878259
31722,8459285.42933608
31723,6564677.339366688
31724,6875083.1584759075
31725,4803492.662174744
31726,12022939.250436777
31727,6659484.060109421
31728,4757026.430483641
31729,7393242.699975795
31730,3150460.748387672
31731,7712402.400744655
31732,8662580.293672604
31733,5592077.24393333
31734,4902817.176649596
