id,price_doc
30577,8.689478839500952e+19
30578,0.005499
30579,7.733136959523541e+20
30580,3.61985799440616e+21
30581,7.047503190512428e+19
30582,2.941338185308547e+21
30583,0.00634
30584,1.1191842409000754e+20
30585,0.002805
30586,8.547492895852149e+20
30587,0.00673
30588,3.845171127385238e+20
30589,9.520666649815286e+20
30590,1.2852266757014148e+20
30591,7.863314780611273e+20
30592,5.592061403706227e+20
30593,7.357632331603417e+20
30594,1.0257503385904092e+22
30595,1.1877347429534398e+21
30596,0.013580000000000002
30597,3.6631107335416574e+19
30598,5.709092094471022e+19
30599,6.532614777353655e+20
30600,6.54494166346712e+21
30601,1.2063857324865785e+20
30602,0.00348
30603,8.007222541123851e+19
30604,1.3835837211087737e+19
30605,3.856689756045892e+19
30606,1.1507068485597995e+20
30607,2.4559514052207716e+20
30608,0.00846
30609,0.00693
30610,5.4534770042538164e+20
30611,6.25710318107597e+20
30612,1.9967527981764936e+19
30613,1.4024516890203547e+21
30614,0.010661
30615,1.085523000607537e+21
30616,6.32971938356523e+20
30617,7.314140259453433e+20
30618,1.4820380859043224e+20
30619,4.254212075341961e+21
30620,0.00517
30621,4.9523315708082985e+20
30622,2.4492552764344903e+20
30623,1.9820810166633015e+20
30624,0.007359999999999999
30625,7.543207685714249e+20
30626,2.135810402998521e+20
30627,2.7438383304304345e+20
30628,3.6958702604269896e+19
30629,1.9449479350578604e+20
30630,4.728156126175813e+21
30631,0.00517
30632,0.00404
30633,1.553305404996755e+20
30634,1.663746629848953e+21
30635,5.7001576780477506e+19
30636,2.971670830059504e+20
30637,5.706113955663265e+19
30638,1.8786980854387488e+20
30639,1.2245502799445923e+20
30640,0.00494
30641,1.023889598182827e+21
30642,3.2080084036341406e+20
30643,0.00628
30644,5.7676621576902525e+19
30645,4.426870463336066e+20
30646,1.3531162936031217e+21
30647,0.0047810000000000005
30648,1.2152737517674648e+20
30649,0.00512
30650,1.4050111913459255e+19
30651,0.0054659999999999995
30652,0.00489
30653,4.837756442316827e+20
30654,0.0051
30655,1.6339891605277927e+20
30656,0.0037700000000000003
30657,4.5000910312227503e+21
30658,2.2673393205764266e+20
30659,7.516842983242686e+19
30660,1.406592898617233e+21
30661,5.475440531876067e+18
30662,7.633695262549023e+20
30663,2.2749982493744887e+21
30664,5.219469308635853e+20
30665,0.00693
30666,0.00511
30667,0.004299000000000001
30668,1.666949446657002e+21
30669,0.00517
30670,0.0034700000000000004
30671,5.938771051017272e+20
30672,1.6990995007661736e+20
30673,4.185516714745892e+19
30674,2.0336109448773986e+21
30675,0.00348
30676,2.5523711997450682e+19
30677,5.8479761110648504e+19
30678,5.431639544041586e+21
30679,2.2732108315810107e+20
30680,4.427523748562086e+20
30681,0.0027790000000000002
30682,4.467385707978578e+20
30683,6.0644833255300784e+19
30684,1.315449410791613e+19
30685,0.00544
30686,5.440066888836933e+19
30687,0.0039000000000000003
30688,0.003758
30689,7.143567698625085e+20
30690,1.2596857493403622e+20
30691,0.0031600000000000005
30692,7.341559232378752e+20
30693,5.636678133297321e+19
30694,6.213531020035424e+20
30695,7.106452212979901e+20
30696,2.738999203903349e+20
30697,1.910172364127043e+21
30698,9.429297397105024e+20
30699,1.4121280835281758e+21
30700,6.864291249694585e+19
30701,5.771633009433929e+19
30702,1.5118742346784755e+21
30703,0.003848
30704,1.778270457926111e+21
30705,3.915863375375125e+20
30706,1.1042437578352214e+20
30707,0.006942
30708,3.547766037308116e+21
30709,3.418903351305547e+19
30710,4.9382306298036355e+20
30711,0.0051600000000000005
30712,0.00419
30713,2.1603287306101205e+20
30714,6.544037910845853e+19
30715,0.005221
30716,6.0644833255300784e+19
30717,2.0608515782795864e+20
30718,6.525620431208057e+19
30719,9.364964828155943e+20
30720,2.4371605227292174e+20
30721,7.893586521219076e+20
30722,0.00792
30723,0.00693
30724,7.123854559864287e+19
30725,1.863768196313227e+21
30726,1.4186171889104653e+21
30727,5.567134144634584e+19
30728,2.0157380261067804e+21
30729,0.006712000000000001
30730,1.682197093256541e+21
30731,7.745736912967013e+20
30732,1.379727393284174e+21
30733,6.362221099434725e+20
30734,3.6944018005815206e+19
30735,7.100126381493046e+20
30736,7.379985944668097e+21
30737,5.1997662306983084e+20
30738,1.0457246230006716e+21
30739,0.006712000000000001
30740,1.0965034237889592e+20
30741,7.438596415317648e+20
30742,4.659544922077849e+20
30743,6.917779233458438e+19
30744,8.823100246238441e+20
30745,2.535187972349913e+19
30746,7.100126381493046e+20
30747,8.247239666241217e+20
30748,1.2527600480471322e+21
30749,7.65785768109839e+19
30750,0.005932000000000001
30751,5.649045917565943e+20
30752,5.041553604380324e+20
30753,1.7471883967661408e+21
30754,3.0111993953856274e+19
30755,0.0073950000000000005
30756,1.0257503385904092e+22
30757,1.0002678994120211e+21
30758,2.5543461588587348e+20
30759,5.507619042821459e+20
30760,0.0073950000000000005
30761,2.006880570337439e+20
30762,0.007359999999999999
30763,1.778270457926111e+21
30764,0.00693
30765,3.094383494512041e+20
30766,0.005233
30767,2.2916027399009964e+21
30768,1.1849322579196551e+20
30769,0.005320000000000001
30770,0.00693
30771,5.783990389072135e+20
30772,2.4306842759126927e+21
30773,1.023889598182827e+21
30774,6.257103100006165e+20
30775,1.0992925043933993e+21
30776,1.1374980341413047e+21
30777,0.00693
30778,4.6176106022224914e+20
30779,4.3148832039050956e+20
30780,4.733542904017847e+19
30781,3.698848399234747e+19
30782,0.0054
30783,0.0057
30784,0.00365
30785,2.8436858482444963e+20
30786,4.744263859192296e+20
30787,7.673120629407947e+20
30788,0.0058000000000000005
30789,2.8406100899528057e+19
30790,3.6487484747349806e+20
30791,6.142451556701481e+19
30792,3.7589025035194204e+19
30793,1.2932323925157848e+21
30794,7.463053972673514e+21
30795,3.0696594313108934e+20
30796,8.580321788381122e+20
30797,2.349964852183236e+21
30798,0.00374
30799,1.8741103504828473e+19
30800,4.4321302511208386e+20
30801,7.745736912967013e+20
30802,4.1545578737710426e+20
30803,0.002805
30804,0.0032240000000000003
30805,3.675071548813509e+21
30806,3.6944018005815206e+19
30807,2.359352474974105e+20
30808,1.603755325250857e+21
30809,0.005409000000000001
30810,1.3103943668357731e+21
30811,0.00429
30812,0.0038900000000000002
30813,4.873051900947016e+20
30814,0.004008
30815,0.0038100000000000005
30816,2.2918530141937356e+20
30817,0.00348
30818,2.2531806814852657e+21
30819,8.313259173910737e+20
30820,0.004410000000000001
30821,0.01055
30822,2.0528475487757363e+21
30823,7.106452212979901e+20
30824,0.0037
30825,3.975210191155185e+20
30826,8.899893869118364e+20
30827,4.427523654163592e+20
30828,1.0876737483687574e+21
30829,2.3128400213713958e+20
30830,8.40512855140521e+20
30831,8.969638953040025e+20
30832,3.086558299201822e+20
30833,7.125899073258728e+20
30834,0.00425
30835,3.392401284331547e+20
30836,0.007190000000000001
30837,5.08976450235725e+20
30838,0.00304
30839,1.3177015992218522e+19
30840,1.3103911705379608e+21
30841,3.94892394947411e+20
30842,3.204538687715517e+20
30843,1.0032301612075924e+20
30844,1.0257503385904092e+22
30845,4.310094631344372e+20
30846,4.744263859192296e+20
30847,7.41067788929519e+20
30848,0.00792
30849,0.00417
30850,0.00411
30851,0.004915
30852,0.00793
30853,0.00314
30854,1.8543535791530708e+20
30855,1.3019490078821303e+21
30856,5.916301839213801e+20
30857,0.0026530000000000004
30858,4.8410856333276355e+20
30859,0.006640000000000001
30860,4.0053010267527106e+20
30861,9.05667777258163e+20
30862,1.3671880457912341e+20
30863,5.529347259728279e+21
30864,2.312825490870407e+20
30865,7.722340079891911e+19
30866,6.18529467300927e+20
30867,3.1882017545473465e+20
30868,3.532954386862512e+21
30869,1.616987948812932e+20
30870,1.1173044365464026e+21
30871,5.4686525456615794e+20
30872,0.004619
30873,0.003515
30874,7.897000337469215e+20
30875,8.343833814850687e+20
30876,6.9890949939068625e+19
30877,5.425580235168201e+21
30878,7.100126471955656e+20
30879,1.1146991433639519e+21
30880,7.745736912967013e+20
30881,0.00348
30882,2.316249671825379e+20
30883,4.21010943725246e+19
30884,7.100126471955656e+20
30885,4.659543578929223e+20
30886,0.00895
30887,8.349792697190774e+20
30888,4.423477807782623e+21
30889,5.374043361191671e+20
30890,2.4664617852496318e+20
30891,0.005233
30892,0.005233
30893,4.7442639206610836e+20
30894,7.911611494066636e+18
30895,5.1469454892362485e+20
30896,2.703923985322918e+20
30897,1.0342111871735151e+21
30898,5.824724518994273e+20
30899,1.744763278522158e+19
30900,0.0027860000000000003
30901,5.402694768335662e+20
30902,0.00348
30903,3.7244339158293635e+19
30904,1.1804127679099177e+20
30905,7.134587130859237e+20
30906,6.547579596331482e+20
30907,1.1479673834138073e+21
30908,0.00417
30909,2.301848007295238e+21
30910,0.007770000000000001
30911,0.00436
30912,5.2414434450457854e+20
30913,4.4524604271866826e+20
30914,3.8877146973707534e+20
30915,6.294777542466328e+20
30916,0.005878
30917,2.0869509393534364e+21
30918,5.104394937300012e+20
30919,0.0073950000000000005
30920,0.00409
30921,3.3463842285643674e+20
30922,2.2638011141805502e+19
30923,0.003031
30924,4.427523748562086e+20
30925,5.937419141561365e+21
30926,2.8252081746381944e+20
30927,2.3303403881738945e+20
30928,1.9829831255248152e+20
30929,4.427523654163592e+20
30930,1.3069254420431621e+21
30931,1.739151664445249e+21
30932,3.98307351057465e+19
30933,0.00351
30934,6.565348585218296e+19
30935,5.787093626854947e+20
30936,3.6944018005815206e+19
30937,0.00826
30938,0.0
30939,0.0123
30940,3.930150513303909e+19
30941,2.8893924000365232e+20
30942,0.0032240000000000003
30943,0.007354000000000001
30944,0.005409000000000001
30945,4.738306174813219e+20
30946,2.498912581423547e+21
30947,1.0863529587401788e+21
30948,5.0386561503492466e+20
30949,9.217762535304158e+19
30950,9.809413869072054e+20
30951,7.621372446442656e+20
30952,9.585349553988719e+20
30953,2.7434372730847265e+20
30954,0.0051400000000000005
30955,6.384595260374512e+20
30956,7.260936834767893e+20
30957,3.078990745999085e+20
30958,1.5685665959176868e+21
30959,5.753875073615834e+21
30960,1.639006086145152e+21
30961,8.055216703507304e+20
30962,1.1728106410414665e+21
30963,0.00348
30964,2.021124089114897e+19
30965,1.0965031731191931e+20
30966,3.224630313304233e+21
30967,1.760373206028123e+20
30968,0.0037700000000000003
30969,0.0030410000000000003
30970,7.222004584134894e+21
30971,2.5314891780755826e+20
30972,0.0030410000000000003
30973,0.006077000000000001
30974,0.00385
30975,3.2569338066747864e+20
30976,1.1751599520654496e+21
30977,1.1182329943119e+21
30978,1.3222123821897553e+20
30979,0.002805
30980,0.016016
30981,0.00693
30982,1.1528440875153513e+20
30983,0.00348
30984,7.134587130859237e+20
30985,0.0037
30986,6.144893073339529e+19
30987,6.910745455981923e+20
30988,6.573656525775771e+20
30989,1.406063553560748e+21
30990,1.4886309997934422e+21
30991,2.4265754017201953e+20
30992,0.00511
30993,3.681430088802546e+20
30994,4.793557165109713e+19
30995,4.532323901297502e+19
30996,7.100126381493046e+20
30997,0.008490000000000001
30998,1.5829325157933074e+21
30999,1.3440863556469284e+21
31000,9.72038923927419e+20
31001,7.745737013324217e+20
31002,4.633683628351113e+20
31003,1.1273316311060795e+21
31004,6.2054792883476685e+19
31005,0.00383
31006,1.1584333649207807e+21
31007,4.751031831668044e+20
31008,3.9752102759099793e+20
31009,2.0716144492727684e+20
31010,8.182193957522476e+20
31011,5.048486465051912e+20
31012,7.876722035104213e+20
31013,0.007965000000000002
31014,2.4639829653758075e+21
31015,1.5739891772141897e+21
31016,5.0484865293746065e+20
31017,5.390431242040975e+19
31018,1.0099776437264493e+21
31019,0.00449
31020,1.1865859723419213e+21
31021,7.592268533909648e+19
31022,4.6103628812459217e+21
31023,5.788509129344555e+19
31024,0.00302
31025,1.3991748179279259e+21
31026,2.210089275921681e+21
31027,0.00491
31028,2.458869569319005e+20
31029,1.6608062697139413e+21
31030,5.737196285566536e+18
31031,1.6669479523808707e+21
31032,9.312274987364173e+19
31033,9.546587309653312e+21
31034,6.425471700326567e+20
31035,9.351262568977048e+18
31036,2.7858944210839545e+20
31037,2.3815418319935326e+21
31038,0.0041600000000000005
31039,1.1938495445477394e+21
31040,5.901731871097734e+21
31041,0.00429
31042,4.254212081253628e+21
31043,8.371943643558884e+20
31044,2.3928527635649355e+21
31045,6.900468090864543e+20
31046,1.1023369808664042e+21
31047,6.601833602285479e+19
31048,1.0702507245729095e+21
31049,4.193763767729916e+20
31050,0.0083
31051,0.00517
31052,0.00348
31053,2.783561035113009e+21
31054,7.455271778730751e+20
31055,0.005200000000000001
31056,8.007222541123851e+19
31057,4.427523654163592e+20
31058,0.00725
31059,0.00374
31060,0.00623
31061,7.745736912967013e+20
31062,2.7401417679054787e+19
31063,0.0030410000000000003
31064,0.004
31065,2.404904948344171e+21
31066,4.8410855706043836e+20
31067,3.202261008579366e+20
31068,0.00419
31069,0.00493
31070,0.004619
31071,0.0027860000000000003
31072,0.005410000000000001
31073,0.00348
31074,7.106452212979901e+20
31075,0.00742
31076,1.0061439624302199e+20
31077,7.134587039957563e+20
31078,0.00419
31079,0.005386
31080,3.6958702604269896e+19
31081,0.005149000000000001
31082,3.24335312378539e+20
31083,0.005409000000000001
31084,5.390431242040975e+19
31085,2.0849015343072008e+21
31086,0.003848
31087,0.0038799999999999998
31088,1.680228894274163e+21
31089,2.9911046758956414e+20
31090,3.305362248465182e+20
31091,3.4022412220572977e+21
31092,0.00619
31093,0.00693
31094,1.8749469415881258e+20
31095,7.103436110318903e+20
31096,5.038637298272298e+21
31097,5.702977888301322e+21
31098,2.1620440012384728e+20
31099,7.167755928624703e+19
31100,0.00373
31101,0.00378
31102,1.547697824562456e+20
31103,6.611349188090426e+20
31104,1.3220793412376587e+21
31105,4.5270085254873075e+20
31106,0.00451
31107,2.8282505612342167e+21
31108,4.2899678850682454e+20
31109,0.00542
31110,5.372562409194431e+19
31111,0.00859
31112,1.5446040892212727e+20
31113,6.940788466886561e+20
31114,2.1133666339823347e+20
31115,0.00542
31116,1.9721843767469555e+21
31117,8.555474324412986e+20
31118,0.003515
31119,0.003031
31120,2.2519605001273285e+20
31121,5.879163106772312e+21
31122,0.0062900000000000005
31123,0.004619
31124,0.0044
31125,2.845902721992086e+21
31126,2.978027851658472e+21
31127,6.32971938356523e+20
31128,1.5349212499704878e+21
31129,0.00542
31130,0.007358
31131,2.621128107373639e+19
31132,5.078170473958897e+20
31133,5.24745971505439e+20
31134,7.948234139883179e+20
31135,4.813526139455556e+20
31136,8.839161404795765e+20
31137,0.004410000000000001
31138,4.4023076542779785e+20
31139,0.003515
31140,7.242984474174365e+20
31141,6.786294789052536e+20
31142,5.390431242040975e+19
31143,0.004403000000000001
31144,0.00348
31145,3.523398959146631e+20
31146,2.1915222801201096e+20
31147,4.03582885391882e+20
31148,0.00693
31149,0.00348
31150,0.00792
31151,2.912938409770666e+20
31152,1.023889598182827e+21
31153,0.00542
31154,7.222372646617184e+20
31155,9.742300796416228e+19
31156,0.00609
31157,3.525838679502764e+20
31158,5.101305099451653e+20
31159,7.515785445741155e+20
31160,3.0944179090070766e+20
31161,0.0030410000000000003
31162,0.00494
31163,1.814682556038744e+20
31164,0.00633
31165,7.233288966297604e+21
31166,7.100126381493046e+20
31167,4.138705875209532e+19
31168,7.876297018905613e+20
31169,2.3530724996555824e+20
31170,6.25898059087883e+20
31171,1.733185550208861e+21
31172,0.00542
31173,4.3304591445501044e+20
31174,1.2677044813648285e+21
31175,1.6832275850074548e+21
31176,0.004619
31177,0.00792
31178,0.0043
31179,7.449252700744697e+19
31180,0.00419
31181,5.284169273503535e+20
31182,6.848968787405176e+20
31183,1.3603777203940177e+20
31184,1.294797508691423e+20
31185,6.267890717971855e+19
31186,6.551700447003686e+20
31187,6.940788466886561e+20
31188,0.004619
31189,0.004291
31190,3.5434956309294724e+20
31191,4.2986450882582086e+20
31192,0.005489
31193,5.597639666517223e+20
31194,0.0097
31195,7.41262214728871e+19
31196,6.977660265418036e+20
31197,2.5046208923454112e+20
31198,1.955355744475583e+20
31199,3.6958702604269896e+19
31200,9.286750054436416e+20
31201,0.00315
31202,0.0038
31203,7.745736912967013e+20
31204,0.003412
31205,8.101759910956044e+20
31206,1.6513931481053882e+20
31207,0.00419
31208,1.534501554839147e+21
31209,0.0045000000000000005
31210,5.5546741189883566e+20
31211,3.909475277273699e+20
31212,5.152560661346399e+20
31213,6.309733509143843e+20
31214,3.930150513303909e+19
31215,0.004619
31216,7.100126471955656e+20
31217,0.0064
31218,7.949727413205609e+20
31219,0.005233
31220,7.20944427403758e+20
31221,0.003515
31222,0.005220000000000001
31223,5.674347141713852e+19
31224,4.682651018948382e+20
31225,7.297879327226186e+20
31226,7.491579920510283e+20
31227,5.522462062518223e+19
31228,3.826669518658511e+20
31229,4.209074546691118e+21
31230,4.795258176934654e+20
31231,6.2054792883476685e+19
31232,4.239604471384293e+20
31233,3.5429924682954404e+19
31234,2.8323258876170715e+20
31235,0.005386
31236,1.7054501511439573e+21
31237,2.9982425870522023e+21
31238,3.6631107335416574e+19
31239,7.489358299809476e+19
31240,2.0358238117913225e+20
31241,3.6631107335416574e+19
31242,1.1410765533414742e+20
31243,0.00348
31244,0.0064
31245,4.101709825196109e+19
31246,9.009142502326263e+20
31247,0.00542
31248,3.226149038631121e+21
31249,5.771633009433929e+19
31250,6.32971938356523e+20
31251,0.00621
31252,7.673120629407947e+20
31253,1.7674339918482632e+21
31254,0.00642
31255,5.863644239478563e+20
31256,1.8819316136581595e+20
31257,0.00542
31258,1.0843683308996251e+21
31259,5.894683314220925e+19
31260,3.371601294519338e+20
31261,1.1042437578352214e+20
31262,7.134587130859237e+20
31263,0.00634
31264,0.0034630000000000004
31265,3.4193106188937216e+19
31266,3.264415076372229e+19
31267,0.003516
31268,5.048486465051912e+20
31269,1.864005572298366e+21
31270,6.205479834039962e+19
31271,7.844899427714007e+19
31272,1.9875882703972932e+20
31273,4.622681913971303e+19
31274,3.972978522598058e+20
31275,1.051402856285002e+20
31276,5.388460227423077e+19
31277,1.622533316571714e+20
31278,2.2265955449523995e+21
31279,1.1069300516200143e+21
31280,2.7422184339132826e+20
31281,0.00621
31282,7.592268533909648e+19
31283,7.673120728824303e+20
31284,0.00434
31285,0.005577
31286,5.646556788295606e+21
31287,6.144893073339529e+19
31288,0.00429
31289,1.3350510158687613e+19
31290,5.5546741189883566e+20
31291,2.0821739920910438e+21
31292,0.0037600000000000003
31293,0.0064
31294,0.00348
31295,0.010661
31296,5.472826415722266e+19
31297,7.756993673148387e+19
31298,7.49164469441724e+20
31299,5.709092094471022e+19
31300,1.1511824890907065e+20
31301,9.162843054898572e+20
31302,0.005220000000000001
31303,2.861154621676556e+19
31304,1.1072008431641492e+20
31305,3.0611068753998335e+20
31306,5.490200401055772e+20
31307,0.00693
31308,6.133264476072571e+20
31309,1.1129280656226618e+21
31310,1.1908759322091959e+20
31311,0.0043100000000000005
31312,1.2619728678409611e+19
31313,3.4080173107549785e+20
31314,3.720688083824968e+19
31315,6.0644833255300784e+19
31316,1.1310906700138486e+21
31317,6.131889879383157e+19
31318,2.8511866550709685e+20
31319,3.930150513303909e+19
31320,5.597915492011311e+20
31321,0.008391000000000001
31322,1.0257503385904092e+22
31323,5.029858451154079e+20
31324,2.1377414048106954e+21
31325,9.459950785248306e+20
31326,0.00305
31327,1.0931657953219859e+21
31328,6.957301493662444e+20
31329,0.005386
31330,5.549440260646628e+19
31331,1.4120827713657432e+20
31332,8.920872494697235e+18
31333,3.525879246430397e+20
31334,5.048486465051912e+20
31335,9.075187429505267e+20
31336,9.317622464682418e+21
31337,1.4999599549005682e+21
31338,0.00386
31339,6.466460610406197e+20
31340,6.773965061015551e+19
31341,5.7676621576902525e+19
31342,8.31562679074672e+20
31343,0.0027860000000000003
31344,5.355980429671619e+18
31345,1.0576439568589046e+21
31346,0.003515
31347,6.197725295804755e+19
31348,7.00453440731215e+20
31349,1.0262954277655337e+21
31350,6.92242659263554e+20
31351,1.107476583114701e+21
31352,4.055534360561961e+20
31353,1.212093995874211e+21
31354,8.817296448941554e+20
31355,0.01162
31356,4.744263859192296e+20
31357,0.0038799999999999998
31358,0.00512
31359,0.0064
31360,0.014
31361,4.787050556610514e+19
31362,5.913590959270367e+19
31363,0.00542
31364,0.00402
31365,0.003031
31366,0.00533
31367,2.068225640252858e+20
31368,1.314910584742714e+21
31369,0.004619
31370,6.161384190217554e+20
31371,1.8659507000133616e+20
31372,0.0064
31373,1.3575377513031548e+21
31374,2.7401417679054787e+19
31375,3.578165896820847e+20
31376,3.698848399234747e+19
31377,0.00672
31378,3.0277873866924106e+19
31379,1.5491319972110755e+21
31380,8.842447336253212e+19
31381,1.8660299948396895e+20
31382,5.1722810336181505e+20
31383,1.492943523223101e+21
31384,4.7093585184974366e+20
31385,1.14249199803058e+21
31386,1.6307785055497832e+21
31387,2.988140047980054e+20
31388,1.1338457350006486e+21
31389,0.004
31390,1.8617882720956153e+21
31391,0.005386
31392,1.4996245340219297e+21
31393,1.9959574239913147e+21
31394,4.331276011363098e+20
31395,0.00383
31396,4.57566501352752e+20
31397,1.1865864375634606e+21
31398,2.9000862198466373e+21
31399,4.846569536908608e+20
31400,4.1075151072267207e+21
31401,5.072532859009485e+20
31402,2.048882899716177e+21
31403,0.004
31404,4.6749447240987954e+20
31405,4.265496463432019e+21
31406,6.69389549892003e+21
31407,0.002805
31408,7.673120629407947e+20
31409,0.005779
31410,4.5586798207330524e+20
31411,3.2029144700890894e+20
31412,6.262470317954522e+20
31413,1.409145201194028e+21
31414,0.00512
31415,2.247661644789856e+21
31416,7.478950011772544e+20
31417,5.4198600205729e+20
31418,1.310620871346269e+21
31419,8.723220151201498e+20
31420,1.6669479523808707e+21
31421,9.682287305512318e+20
31422,6.569320064026723e+20
31423,0.0064
31424,1.3035169794773315e+20
31425,3.58914240174959e+20
31426,3.7694110120122e+19
31427,0.0061600000000000005
31428,1.8256733620322411e+21
31429,7.412353889213135e+21
31430,0.004619
31431,0.00542
31432,0.00548
31433,8.77427549294535e+20
31434,0.003515
31435,2.8624715433269427e+21
31436,5.638609476020763e+19
31437,8.007222541123851e+19
31438,3.256182858912856e+20
31439,1.4759971868825692e+22
31440,1.3712926011421027e+21
31441,3.034200927854276e+20
31442,0.00833
31443,8.609631319103271e+20
31444,9.932771045233721e+20
31445,3.7752202034925776e+21
31446,5.2772411684629145e+20
31447,0.00358
31448,2.0670085563952092e+21
31449,9.589963383328265e+20
31450,4.570705881279535e+20
31451,1.3318316809707866e+21
31452,8.10676988012168e+20
31453,3.328892742625518e+21
31454,1.6117707054215306e+21
31455,5.96293990867696e+20
31456,0.004
31457,0.00591
31458,0.009951000000000002
31459,1.563786276101698e+21
31460,0.004
31461,0.0034500000000000004
31462,0.003412
31463,0.005398
31464,1.0787131797924396e+21
31465,2.054660475782309e+19
31466,1.655634397862354e+20
31467,0.002805
31468,2.7464542536674286e+21
31469,0.003920000000000001
31470,0.00542
31471,2.431636080478913e+21
31472,0.005149000000000001
31473,8.578542445936903e+20
31474,0.006942
31475,3.1947721013700284e+20
31476,1.7809925669169123e+21
31477,7.769723444389983e+20
31478,3.0266947215650652e+19
31479,6.970232612886628e+20
31480,8.728188307256772e+20
31481,7.022383175372348e+20
31482,1.6108409944655924e+21
31483,4.6738282205720866e+21
31484,5.0968005942749594e+20
31485,0.0047799999999999995
31486,4.7740873052658886e+20
31487,4.0252742171526706e+20
31488,2.2446556709890045e+21
31489,3.48031403500035e+20
31490,4.2767808396673826e+21
31491,0.0035600000000000002
31492,6.369285010412063e+20
31493,1.200067571702894e+21
31494,7.027224402899543e+20
31495,2.1540273649206497e+19
31496,1.9109624504229177e+20
31497,0.00444
31498,6.815766826277306e+21
31499,3.016571539714212e+21
31500,1.4523739706593663e+20
31501,1.1599321721219716e+20
31502,9.289147837093073e+20
31503,3.538950005231912e+20
31504,2.2996443376970875e+20
31505,2.2237206154141817e+20
31506,1.357742240653461e+21
31507,3.351245523484273e+20
31508,0.0070599999999999994
31509,1.407854214760022e+20
31510,1.61367149675111e+20
31511,0.004
31512,0.00693
31513,2.146002233894404e+21
31514,4.827686384065595e+21
31515,0.00415
31516,4.1885751525659306e+20
31517,2.0178537454287598e+21
31518,7.118540692998579e+20
31519,8.392116936503953e+20
31520,3.609539544506453e+20
31521,8.48976940727144e+19
31522,0.00429
31523,1.1732144697520185e+20
31524,8.454010282522506e+18
31525,0.00813
31526,7.134587039957563e+20
31527,0.00848
31528,1.5105411329700905e+20
31529,3.3590953807408293e+20
31530,0.00634
31531,2.1419986884955674e+21
31532,7.134587039957563e+20
31533,2.612109193101121e+21
31534,1.9662688317617676e+19
31535,1.272173208672889e+20
31536,1.1115280761740824e+21
31537,4.659544861706719e+20
31538,0.0052450000000000005
31539,7.473282820166219e+20
31540,5.372562409194431e+19
31541,0.00517
31542,2.1636940945887666e+21
31543,0.003031
31544,0.004
31545,5.394632591916605e+20
31546,7.99729541176466e+19
31547,2.5594488165342475e+20
31548,2.1098943581718357e+21
31549,6.32971938356523e+20
31550,0.0038700000000000006
31551,2.8182870055923937e+19
31552,7.65859776361203e+20
31553,1.0008523922205528e+19
